condition,scenario,repetition,method,window_end,kappa_decline,sigma_growth,converged
baseline,stationary,33,Kalman OU,30.0,0.02509957707937127,-0.00012329011006054214,True
baseline,stationary,33,Kalman OU,38.0,-0.4789402796975072,0.007899828526339164,True
baseline,stationary,33,Kalman OU,46.0,-0.2175849278555021,-0.04007188636403666,True
baseline,stationary,33,Kalman OU,54.0,-0.6160586798845461,-0.009931234596867233,True
baseline,stationary,33,Kalman OU,62.0,-0.12849001040289498,-0.001868611477671589,True
baseline,stationary,33,Kalman OU,70.0,0.05526944134624601,0.0077800049108420755,True
baseline,stationary,33,Kalman OU,78.0,0.1676235897750452,-0.003832939495340304,True
baseline,stationary,33,Latent Neural SDE (VI),30.0,-0.7904545068740845,-0.020101741582950916,True
baseline,stationary,33,Latent Neural SDE (VI),38.0,-0.10398149490356445,0.04095010175892824,True
baseline,stationary,33,Latent Neural SDE (VI),46.0,-0.5715464353561401,0.023707204282750388,True
baseline,stationary,33,Latent Neural SDE (VI),54.0,-0.48450028896331787,0.015876096104382564,True
baseline,stationary,33,Latent Neural SDE (VI),62.0,-0.16656064987182617,0.03236868886738298,True
baseline,stationary,33,Latent Neural SDE (VI),70.0,0.33255690336227417,0.05433394673115774,True
baseline,stationary,33,Latent Neural SDE (VI),78.0,0.13809454441070557,0.04184431003588798,True
baseline,stationary,33,Moment OU,30.0,0.2185816784994249,-0.01900570169876395,True
baseline,stationary,33,Moment OU,38.0,-0.331275065135452,-0.003789464025414857,True
baseline,stationary,33,Moment OU,46.0,-0.5118601400153889,-0.0016714257224001994,True
baseline,stationary,33,Moment OU,54.0,-0.7346629156434542,0.0005344507480521121,True
baseline,stationary,33,Moment OU,62.0,-0.28577014161405556,0.004790590667042349,True
baseline,stationary,33,Moment OU,70.0,0.12590416356494172,0.0009242619988308609,True
baseline,stationary,33,Moment OU,78.0,0.0004272169916673674,0.033393733941490866,True
baseline,stationary,33,Neural SDE (Euler),30.0,-1.2370444536209106,-0.035766760726288885,True
baseline,stationary,33,Neural SDE (Euler),38.0,-0.15175819396972656,0.05395056080825275,True
baseline,stationary,33,Neural SDE (Euler),46.0,-0.5943102836608887,0.03663632664671937,True
baseline,stationary,33,Neural SDE (Euler),54.0,-0.5508766174316406,0.03034242834001119,True
baseline,stationary,33,Neural SDE (Euler),62.0,-0.13717961311340332,0.04509662296835518,True
baseline,stationary,33,Neural SDE (Euler),70.0,0.3770085573196411,0.07367571069185946,True
baseline,stationary,33,Neural SDE (Euler),78.0,0.06113070249557495,0.05817271356154127,True
baseline,stationary,33,SINDy-STLSQ,30.0,0.14751087334887414,0.0008540675595025693,True
baseline,stationary,33,SINDy-STLSQ,38.0,-0.32910699718768854,0.000471885929780147,True
baseline,stationary,33,SINDy-STLSQ,46.0,-0.9690619734758471,0.000381219355560819,True
baseline,stationary,33,SINDy-STLSQ,54.0,-0.6376159487291976,-0.00947300454020003,True
baseline,stationary,33,SINDy-STLSQ,62.0,-0.28302507929779497,-0.006752186778130748,True
baseline,stationary,33,SINDy-STLSQ,70.0,-0.031574661139165405,0.010443975009982065,True
baseline,stationary,33,SINDy-STLSQ,78.0,0.25655075997707544,0.026435843179265922,True
baseline,stationary,34,Bayesian SINDy (spike-slab),30.0,-0.14602384045537842,-0.012996729859345996,True
baseline,stationary,34,Bayesian SINDy (spike-slab),38.0,0.9792523886749196,-0.029332193859142208,True
baseline,stationary,34,Bayesian SINDy (spike-slab),46.0,0.6116602017124506,0.0020017304328377727,True
baseline,stationary,34,Bayesian SINDy (spike-slab),54.0,1.2608757501271055,0.01113745953044859,True
baseline,stationary,34,Bayesian SINDy (spike-slab),62.0,1.3693226300284407,-0.018893875723574843,True
baseline,stationary,34,Bayesian SINDy (spike-slab),70.0,1.177121827215095,-0.014149063025909375,True
baseline,stationary,34,Bayesian SINDy (spike-slab),78.0,0.5745226326524951,-0.02645299900106607,True
baseline,stationary,34,Kalman OU,30.0,0.3446683225499323,-0.05479290295837616,True
baseline,stationary,34,Kalman OU,38.0,1.2666249216187249,-0.07294953657719397,True
baseline,stationary,34,Kalman OU,46.0,1.175374401896895,-0.049067556149643504,True
baseline,stationary,34,Kalman OU,54.0,1.4370572397353518,-0.05494828856826975,True
baseline,stationary,34,Kalman OU,62.0,1.638663822361114,-0.06553319397515947,True
baseline,stationary,34,Kalman OU,70.0,1.5133793291457835,-0.04924275291518426,True
baseline,stationary,34,Kalman OU,78.0,0.8696282537251661,-0.045632622074976315,True
baseline,stationary,34,Latent Neural SDE (VI),30.0,-0.06425881385803223,-0.005214447720775145,True
baseline,stationary,34,Latent Neural SDE (VI),38.0,0.17756354808807373,-0.010293546157500555,True
baseline,stationary,34,Latent Neural SDE (VI),46.0,0.9423523545265198,-0.0025852081952156825,True
baseline,stationary,34,Latent Neural SDE (VI),54.0,1.0499520897865295,-0.017926602977758888,True
baseline,stationary,34,Latent Neural SDE (VI),62.0,1.3221429288387299,-0.07445601586260808,True
baseline,stationary,34,Latent Neural SDE (VI),70.0,0.735174834728241,-0.050209442289048084,True
baseline,stationary,34,Latent Neural SDE (VI),78.0,-0.47273707389831543,-0.034057717334484455,True
baseline,stationary,34,Moment OU,30.0,-0.14357512869512123,-0.013285293986193242,True
baseline,stationary,34,Moment OU,38.0,0.6056417720271694,-0.03129749878906307,True
baseline,stationary,34,Moment OU,46.0,0.7864314456087684,-0.009021235750527684,True
baseline,stationary,34,Moment OU,54.0,0.7433354328747188,0.010459354660436793,True
baseline,stationary,34,Moment OU,62.0,1.1690766912772672,-0.023381037145657008,True
baseline,stationary,34,Moment OU,70.0,1.0733034127224146,-0.01758024691003096,True
baseline,stationary,34,Moment OU,78.0,0.5793228672520556,-0.03413142888256951,True
baseline,stationary,34,Neural SDE (Euler),30.0,-0.0405116081237793,-0.00546579293631827,True
baseline,stationary,34,Neural SDE (Euler),38.0,0.22977983951568604,-0.009828894523106091,True
baseline,stationary,34,Neural SDE (Euler),46.0,0.94957435131073,0.00242978123712298,True
baseline,stationary,34,Neural SDE (Euler),54.0,1.0896676182746887,-0.014771277308061936,True
baseline,stationary,34,Neural SDE (Euler),62.0,1.260924071073532,-0.08232330841234606,True
baseline,stationary,34,Neural SDE (Euler),70.0,0.7993050813674927,-0.047948169838575166,True
baseline,stationary,34,Neural SDE (Euler),78.0,-0.3847167491912842,-0.03338850706509655,True
baseline,stationary,34,SINDy-STLSQ,30.0,-0.22222172921207695,-0.012185788081525178,True
baseline,stationary,34,SINDy-STLSQ,38.0,-0.4036103791098973,-0.03446853097849284,True
baseline,stationary,34,SINDy-STLSQ,46.0,-0.09227992977227428,0.0013639925218857651,True
baseline,stationary,34,SINDy-STLSQ,54.0,-0.23137301211532302,0.0033421233400812156,True
baseline,stationary,34,SINDy-STLSQ,62.0,0.38194473093596315,-0.019355837186554814,True
baseline,stationary,34,SINDy-STLSQ,70.0,-0.07261176239324718,-0.02220011283854509,True
baseline,stationary,34,SINDy-STLSQ,78.0,-0.029820554772936103,-0.02736390437043032,True
baseline,stationary,35,Bayesian SINDy (spike-slab),30.0,-0.3447602734466986,0.0021363936438847375,True
baseline,stationary,35,Bayesian SINDy (spike-slab),38.0,-0.3596550252539159,0.013481095940221982,True
baseline,stationary,35,Bayesian SINDy (spike-slab),46.0,-1.4056002770956333,0.019242062676618876,True
baseline,stationary,35,Bayesian SINDy (spike-slab),54.0,-0.1460378965835143,0.03746858559782823,True
baseline,stationary,35,Bayesian SINDy (spike-slab),62.0,-1.1999702076776289,0.01509449546128852,True
baseline,stationary,35,Bayesian SINDy (spike-slab),70.0,-2.0289793116920753,0.011579057397974685,True
baseline,stationary,35,Bayesian SINDy (spike-slab),78.0,-1.5429005106500933,0.02032679975493923,True
baseline,stationary,35,Kalman OU,30.0,-0.2280099633321343,0.008963177793771482,True
baseline,stationary,35,Kalman OU,38.0,-0.319326638369989,0.023666196254024885,True
baseline,stationary,35,Kalman OU,46.0,-1.4658866908035741,0.052626393569481095,True
baseline,stationary,35,Kalman OU,54.0,0.14034487065891188,-0.012117591532007504,True
baseline,stationary,35,Kalman OU,62.0,-0.2566166017659871,-0.03637190050672323,True
baseline,stationary,35,Kalman OU,70.0,-1.6571357441333037,0.01936147783016609,True
baseline,stationary,35,Kalman OU,78.0,-1.306893233604165,0.030452880642259622,True
baseline,stationary,35,Latent Neural SDE (VI),30.0,0.09786474704742432,-0.01328000349933292,True
baseline,stationary,35,Latent Neural SDE (VI),38.0,0.10488677024841309,0.025123636756579748,True
baseline,stationary,35,Latent Neural SDE (VI),46.0,-1.5545703172683716,0.01767124352220245,True
baseline,stationary,35,Latent Neural SDE (VI),54.0,0.2835031747817993,0.015232010412859792,True
baseline,stationary,35,Latent Neural SDE (VI),62.0,-0.4790455102920532,0.013054435698554412,True
baseline,stationary,35,Latent Neural SDE (VI),70.0,-1.3513010740280151,0.015838490870922317,True
baseline,stationary,35,Latent Neural SDE (VI),78.0,-0.3049839735031128,0.04049971327637078,True
baseline,stationary,35,Moment OU,30.0,-0.3528628955020947,0.016339580859649955,True
baseline,stationary,35,Moment OU,38.0,-0.18700126134235362,0.016350355772863423,True
baseline,stationary,35,Moment OU,46.0,-1.3155181823678603,0.04745238726793413,True
baseline,stationary,35,Moment OU,54.0,-0.23435049233423122,0.04372900255952028,True
baseline,stationary,35,Moment OU,62.0,-0.9163228503996952,0.03230593554287545,True
baseline,stationary,35,Moment OU,70.0,-2.1102654415544984,0.058525238034575405,True
baseline,stationary,35,Moment OU,78.0,-1.412573693718595,0.050696477298664805,True
baseline,stationary,35,Neural SDE (Euler),30.0,0.18765294551849365,-0.017402292136015185,True
baseline,stationary,35,Neural SDE (Euler),38.0,0.08635151386260986,0.024229487152148205,True
baseline,stationary,35,Neural SDE (Euler),46.0,-1.5931949615478516,0.009429146182880072,True
baseline,stationary,35,Neural SDE (Euler),54.0,0.2704956531524658,0.016828889227591515,True
baseline,stationary,35,Neural SDE (Euler),62.0,-0.4227597713470459,0.009586175941860925,True
baseline,stationary,35,Neural SDE (Euler),70.0,-1.2356173992156982,0.014087524652184269,True
baseline,stationary,35,Neural SDE (Euler),78.0,-0.34038472175598145,0.03940908838722634,True
baseline,stationary,35,SINDy-STLSQ,30.0,0.1034793859941685,0.004198634630814435,True
baseline,stationary,35,SINDy-STLSQ,38.0,0.7314750334416424,0.015362517043278345,True
baseline,stationary,35,SINDy-STLSQ,46.0,-0.37836759151619814,0.022483546631817036,True
baseline,stationary,35,SINDy-STLSQ,54.0,0.5733895816915956,0.03685382678217333,True
baseline,stationary,35,SINDy-STLSQ,62.0,-1.0477973446855093,0.01316069179560539,True
baseline,stationary,35,SINDy-STLSQ,70.0,-1.6901033406893424,0.01563901272348528,True
baseline,stationary,35,SINDy-STLSQ,78.0,-0.4781027187835263,0.024566816701511424,True
combined,noise_growth,24,Bayesian SINDy (spike-slab),30.0,0.5079757484522844,0.024735247363042473,True
combined,noise_growth,24,Bayesian SINDy (spike-slab),38.0,,,False
combined,noise_growth,24,Bayesian SINDy (spike-slab),46.0,0.6972662688146618,0.11255175678508675,True
combined,noise_growth,24,Bayesian SINDy (spike-slab),54.0,-0.24002431666517676,0.04830209391543472,True
combined,noise_growth,24,Bayesian SINDy (spike-slab),62.0,-0.20674538092053862,0.1530709826595044,True
combined,noise_growth,24,Bayesian SINDy (spike-slab),70.0,0.40866080248486575,0.20590166408529045,True
combined,noise_growth,24,Bayesian SINDy (spike-slab),78.0,0.05092017858428688,0.18587879507885394,True
combined,noise_growth,24,Kalman OU,30.0,-0.5029975049194564,-0.049017259458774276,True
combined,noise_growth,24,Kalman OU,38.0,-1.6872462001424866,0.21615457934403398,True
combined,noise_growth,24,Kalman OU,46.0,0.5642064585910787,-0.13635301263282346,True
combined,noise_growth,24,Kalman OU,54.0,0.40772043113285905,-0.13699175707384154,True
combined,noise_growth,24,Kalman OU,62.0,0.19060214753848193,-0.1485295117844925,True
combined,noise_growth,24,Kalman OU,70.0,-0.2776927361093564,0.251515459961625,True
combined,noise_growth,24,Kalman OU,78.0,-0.7479488295408812,0.37093133582314314,True
combined,noise_growth,24,Latent Neural SDE (VI),30.0,0.12711435556411743,-0.01060576633620297,True
combined,noise_growth,24,Latent Neural SDE (VI),38.0,0.3998672068119049,0.04306244438569343,True
combined,noise_growth,24,Latent Neural SDE (VI),46.0,0.24348926544189453,0.11461473567278926,True
combined,noise_growth,24,Latent Neural SDE (VI),54.0,0.03442889451980591,0.1175952835014282,True
combined,noise_growth,24,Latent Neural SDE (VI),62.0,-0.17280268669128418,0.19026154942006004,True
combined,noise_growth,24,Latent Neural SDE (VI),70.0,-0.0068378448486328125,0.286956554087758,True
combined,noise_growth,24,Latent Neural SDE (VI),78.0,-0.3333553075790405,0.1227904757894642,True
combined,noise_growth,24,Moment OU,30.0,0.7838625718327306,-0.19086191850533268,True
combined,noise_growth,24,Moment OU,38.0,,,False
combined,noise_growth,24,Moment OU,46.0,-0.005075447738798866,0.04091154788452783,True
combined,noise_growth,24,Moment OU,54.0,-0.9448589643569143,0.11383860818356678,True
combined,noise_growth,24,Moment OU,62.0,-2.52576343337013,0.47162797482612173,True
combined,noise_growth,24,Moment OU,70.0,-0.00989776159818212,0.2532088187747077,True
combined,noise_growth,24,Moment OU,78.0,-0.7416640863660215,0.40356415265880985,True
combined,noise_growth,24,Neural SDE (Euler),30.0,-0.05649149417877197,0.062337611760826556,True
combined,noise_growth,24,Neural SDE (Euler),38.0,,,False
combined,noise_growth,24,Neural SDE (Euler),46.0,0.2885397672653198,0.07340053988680387,True
combined,noise_growth,24,Neural SDE (Euler),54.0,0.24681496620178223,0.2733786847078452,True
combined,noise_growth,24,Neural SDE (Euler),62.0,-0.9058312773704529,0.4143484625080045,True
combined,noise_growth,24,Neural SDE (Euler),70.0,-1.4709938168525696,0.15263514703762435,True
combined,noise_growth,24,Neural SDE (Euler),78.0,-0.47332292795181274,0.07596144735837404,True
combined,noise_growth,24,SINDy-STLSQ,30.0,0.22396322879455832,0.012686146452669161,True
combined,noise_growth,24,SINDy-STLSQ,38.0,,,False
combined,noise_growth,24,SINDy-STLSQ,46.0,-0.5081525690044595,0.11769906506263769,True
combined,noise_growth,24,SINDy-STLSQ,54.0,-2.1398718439289097,-0.024116359780561536,True
combined,noise_growth,24,SINDy-STLSQ,62.0,-0.07822602311112747,0.14501779251585298,True
combined,noise_growth,24,SINDy-STLSQ,70.0,-1.3519435142974632,0.14475508586565947,True
combined,noise_growth,24,SINDy-STLSQ,78.0,-0.8580796208623065,0.15259212167167455,True
combined,noise_growth,25,Bayesian SINDy (spike-slab),30.0,1.2528601769396093,0.04246444775026298,True
combined,noise_growth,25,Bayesian SINDy (spike-slab),38.0,,,False
combined,noise_growth,25,Bayesian SINDy (spike-slab),46.0,,,False
combined,noise_growth,25,Bayesian SINDy (spike-slab),54.0,,,False
combined,noise_growth,25,Bayesian SINDy (spike-slab),62.0,1.0581838728195772,0.036536921531770294,True
combined,noise_growth,25,Bayesian SINDy (spike-slab),70.0,,,False
combined,noise_growth,25,Bayesian SINDy (spike-slab),78.0,,,False
combined,noise_growth,25,Kalman OU,30.0,1.4249604405364023,0.3865317907114126,True
combined,noise_growth,25,Kalman OU,38.0,0.0,0.0,True
combined,noise_growth,25,Kalman OU,46.0,1.5231948470963321,0.23910377625173665,True
combined,noise_growth,25,Kalman OU,54.0,0.0,0.0,True
combined,noise_growth,25,Kalman OU,62.0,2.6485091253117794,0.14829735549147066,True
combined,noise_growth,25,Kalman OU,70.0,2.3535496727886693,0.3149393514577164,True
combined,noise_growth,25,Kalman OU,78.0,2.317547614465868,0.3390258585495399,True
combined,noise_growth,25,Latent Neural SDE (VI),30.0,0.947310209274292,-0.02460503990974708,True
combined,noise_growth,25,Latent Neural SDE (VI),38.0,1.4556697607040405,-0.1550748156353906,True
combined,noise_growth,25,Latent Neural SDE (VI),46.0,1.3123363852500916,-0.13046307195243792,True
combined,noise_growth,25,Latent Neural SDE (VI),54.0,0.7627913951873779,-0.07598737122439167,True
combined,noise_growth,25,Latent Neural SDE (VI),62.0,0.8000955581665039,-0.042296605403643495,True
combined,noise_growth,25,Latent Neural SDE (VI),70.0,1.1643657684326172,0.00012997609698656154,True
combined,noise_growth,25,Latent Neural SDE (VI),78.0,1.947829782962799,0.11215464239642797,True
combined,noise_growth,25,Moment OU,30.0,,,False
combined,noise_growth,25,Moment OU,38.0,,,False
combined,noise_growth,25,Moment OU,46.0,,,False
combined,noise_growth,25,Moment OU,54.0,,,False
combined,noise_growth,25,Moment OU,62.0,,,False
combined,noise_growth,25,Moment OU,70.0,,,False
combined,noise_growth,25,Moment OU,78.0,,,False
combined,noise_growth,25,Neural SDE (Euler),30.0,0.6075654029846191,-0.08980524878169746,True
combined,noise_growth,25,Neural SDE (Euler),38.0,,,False
combined,noise_growth,25,Neural SDE (Euler),46.0,,,False
combined,noise_growth,25,Neural SDE (Euler),54.0,,,False
combined,noise_growth,25,Neural SDE (Euler),62.0,0.9143567085266113,-0.09870694437421407,True
combined,noise_growth,25,Neural SDE (Euler),70.0,,,False
combined,noise_growth,25,Neural SDE (Euler),78.0,,,False
combined,noise_growth,25,SINDy-STLSQ,30.0,1.624542399276972,0.059627647000247974,True
combined,noise_growth,25,SINDy-STLSQ,38.0,,,False
combined,noise_growth,25,SINDy-STLSQ,46.0,,,False
combined,noise_growth,25,SINDy-STLSQ,54.0,,,False
combined,noise_growth,25,SINDy-STLSQ,62.0,1.9591678333288878,0.05236491021202419,True
